NAME,E_KS (1st),E_Free,Spin,Gap,N_Au,N_Ag,DE1stStep,DE1stSteppa,EEFinal,EEFinalpa,DE_Bulk,DE_Bulk_peratom,NBONDS,AVBONDLEN,NAGAGBONDS,AVAGAGBONDLEN,AGAGRATIO,NAGAUBONDS,AVAGAUBONDLEN,AGAURATIO,NAUAUBONDS,AVAUAUBONDLEN,AUAURATIO,Type,NAG,NAU,Dir,Conf,Schoenflies symbol,CSM,RMS
deca_Ag_06_Au_07_config_349,-12270.2746,-12271.10177,0.99643,0.18983,7,6,-1.20123846,-0.09240296,-1.69470539,-0.13036195,-14.977773,-1.152136,34,2.8364382,6,2.9612334,0.1765,20,2.7879517,0.5882,8,2.8640592,0.2353,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_349,NO,NA,NA
deca_Ag_06_Au_07_config_350,-12270.3775,-12271.53252,0.99614,0.18748,7,6,-1.30413846,-0.10031834,-2.12545539,-0.16349657,-15.408517,-1.185271,35,2.8313153,5,2.8981926,0.1429,24,2.8130014,0.6857,6,2.8488379,0.1714,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_350,NO,NA,NA
deca_Ag_06_Au_07_config_351,-12269.1507,-12269.41872,4.97907,0.15188,7,6,-0.07733846,-0.00594911,-0.01165539,-0.00089657,-13.294721,-1.022671,37,2.8484814,10,2.8756089,0.2703,11,2.7864318,0.2973,16,2.8741853,0.4324,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_351,C5,3.6664,0.1915
deca_Ag_06_Au_07_config_352,-12269.6123,-12271.67275,0.99836,0.21324,7,6,-0.53893846,-0.0414568,-2.26568539,-0.17428349,-15.548752,-1.196058,34,2.8149197,8,2.7996831,0.2353,15,2.811615,0.4412,11,2.8305082,0.3235,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_352,NO,NA,NA
deca_Ag_06_Au_07_config_353,-12269.6031,-12271.62189,0.99552,0.18295,7,6,-0.52973846,-0.04074911,-2.21482539,-0.17037118,-15.497885,-1.192145,33,2.8126035,8,2.8029542,0.2424,16,2.8090253,0.4848,9,2.8275409,0.2727,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_353,NO,NA,NA
deca_Ag_06_Au_07_config_354,-12269.785,-12271.64816,0.99672,0.19233,7,6,-0.71163846,-0.05474142,-2.24109539,-0.17239195,-15.524162,-1.194166,34,2.8150303,9,2.8583286,0.2647,15,2.7764933,0.4412,10,2.8338666,0.2941,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_354,NO,NA,NA
deca_Ag_06_Au_07_config_355,-12269.4657,-12271.39769,0.99789,0.2057,7,6,-0.39233846,-0.03017988,-1.99062539,-0.15312503,-15.273694,-1.1749,34,2.8124609,10,2.8166413,0.2941,12,2.8141649,0.3529,12,2.8072736,0.3529,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_355,NO,NA,NA
deca_Ag_06_Au_07_config_356,-12269.7353,-12271.65689,0.99464,0.17765,7,6,-0.66193846,-0.05091834,-2.24982539,-0.17306349,-15.532889,-1.194838,36,2.8409386,9,2.8117244,0.25,17,2.888299,0.4722,10,2.7867169,0.2778,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_356,NO,NA,NA
deca_Ag_06_Au_07_config_357,-12270.0372,-12271.99073,0.99518,0.18082,7,6,-0.96383846,-0.07414142,-2.58366539,-0.19874349,-15.866733,-1.220518,36,2.840997,8,2.8082526,0.2222,19,2.8624237,0.5278,9,2.824872,0.25,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_357,NO,NA,NA
deca_Ag_06_Au_07_config_358,-12269.8969,-12271.96478,0.99188,0.16507,7,6,-0.82353846,-0.06334911,-2.55771539,-0.19674734,-15.840783,-1.218522,36,2.8360839,8,2.8542626,0.2222,19,2.819236,0.5278,9,2.8554919,0.25,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_358,NO,NA,NA
deca_Ag_06_Au_07_config_359,-12270.0236,-12272.05224,0.99518,0.18074,7,6,-0.95023846,-0.07309527,-2.64517539,-0.20347503,-15.928244,-1.22525,36,2.837116,8,2.8194299,0.2222,20,2.8724003,0.5556,8,2.766593,0.2222,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_359,NO,NA,NA
deca_Ag_06_Au_07_config_360,-12270.0909,-12272.17733,0.99398,0.1741,7,6,-1.01753846,-0.07827219,-2.77026539,-0.21309734,-16.053325,-1.234871,34,2.8049254,7,2.7998202,0.2059,19,2.8067884,0.5588,8,2.8049686,0.2353,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_360,Cs,0.0709,0.0266
deca_Ag_06_Au_07_config_361,-12269.909,-12271.84235,0.99798,0.20698,7,6,-0.83563846,-0.06427988,-2.43528539,-0.18732965,-15.718351,-1.209104,37,2.8539574,7,2.9108517,0.1892,21,2.8089633,0.5676,9,2.9146917,0.2432,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_361,Cs,0.0116,0.0108
deca_Ag_06_Au_07_config_362,-12270.1439,-12271.98478,0.99915,0.23318,7,6,-1.07053846,-0.08234911,-2.57771539,-0.1982858,-15.860776,-1.22006,33,2.8088768,8,2.8112023,0.2424,18,2.8104417,0.5455,7,2.8021948,0.2121,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_362,NO,NA,NA
deca_Ag_06_Au_07_config_363,-12269.6366,-12271.95256,0.99459,0.17731,7,6,-0.56323846,-0.04332604,-2.54549539,-0.19580734,-15.828558,-1.217581,36,2.8392541,7,2.8407295,0.1944,20,2.8380504,0.5556,9,2.84078,0.25,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_363,NO,NA,NA
deca_Ag_06_Au_07_config_364,-12269.895,-12271.57253,0.99045,0.16021,7,6,-0.82163846,-0.06320296,-2.16546539,-0.16657426,-15.448529,-1.188348,33,2.8094759,9,2.8084888,0.2727,15,2.8071907,0.4545,9,2.8142717,0.2727,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_364,NO,NA,NA
deca_Ag_06_Au_07_config_365,-12269.794,-12271.89475,0.99441,0.17631,7,6,-0.72063846,-0.05543373,-2.48768539,-0.19136041,-15.770749,-1.213135,34,2.8116488,5,2.7822318,0.1471,20,2.8096194,0.5882,9,2.8325024,0.2647,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_365,NO,NA,NA
deca_Ag_06_Au_07_config_366,-12270.2948,-12271.21689,0.99837,0.2133,7,6,-1.22143846,-0.0939568,-1.80982539,-0.13921734,-15.092886,-1.160991,34,2.8237882,5,2.8640208,0.1471,21,2.8051088,0.6176,8,2.847676,0.2353,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_366,Cs,0.3257,0.0571
deca_Ag_06_Au_07_config_367,-12269.66,-12271.33936,0.99289,0.16907,7,6,-0.58663846,-0.04512604,-1.93229539,-0.14863811,-15.215357,-1.170412,33,2.8094523,9,2.8075466,0.2727,14,2.7906899,0.4242,10,2.8374355,0.303,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_367,NO,NA,NA
deca_Ag_06_Au_07_config_368,-12269.8693,-12271.76129,0.99799,0.207,7,6,-0.79593846,-0.06122604,-2.35422539,-0.18109426,-15.637286,-1.202868,33,2.8101728,4,2.8574657,0.1212,21,2.7784581,0.6364,8,2.8697765,0.2424,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_368,Cs,0.1242,0.0352
deca_Ag_06_Au_07_config_369,-12269.6767,-12272.2495,0.99469,0.17785,7,6,-0.60333846,-0.04641065,-2.84243539,-0.21864888,-16.125495,-1.240423,34,2.8211405,9,2.8563259,0.2647,19,2.8135493,0.5588,6,2.7923996,0.1765,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_369,Cs,0.0213,0.0146
deca_Ag_06_Au_07_config_370,-12269.96247,-12271.7033,1.00018,0.0687,7,6,-0.88910846,-0.06839296,-2.29623539,-0.17663349,-15.579302,-1.198408,36,2.8345628,6,2.8299472,0.1667,21,2.8231251,0.5833,9,2.8643267,0.25,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_370,NO,NA,NA
deca_Ag_06_Au_07_config_371,-12269.9312,-12271.87039,0.99236,0.16686,7,6,-0.85783846,-0.06598757,-2.46332539,-0.18948657,-15.746386,-1.21126,36,2.8375862,7,2.8202786,0.1944,20,2.8498816,0.5556,9,2.8237231,0.25,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_371,NO,NA,NA
deca_Ag_06_Au_07_config_372,-12270.1033,-12272.30824,0.99066,0.16086,7,6,-1.02993846,-0.07922604,-2.90117539,-0.22316734,-16.184237,-1.244941,34,2.8070235,7,2.8453071,0.2059,20,2.7940207,0.5882,7,2.8058913,0.2059,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_372,C2v,0.0322,0.0179
deca_Ag_06_Au_07_config_373,-12269.7824,-12272.00805,0.99412,0.17477,7,6,-0.70903846,-0.05454142,-2.60098539,-0.2000758,-15.884054,-1.22185,37,2.8483233,9,2.8760726,0.2432,18,2.8359151,0.4865,10,2.8456845,0.2703,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_373,NO,NA,NA
deca_Ag_06_Au_07_config_374,-12270.19815,-12271.81219,1.00072,0.0967,7,6,-1.12478846,-0.08652219,-2.40512539,-0.18500965,-15.688192,-1.206784,35,2.8311646,6,2.8468015,0.1714,22,2.8212421,0.6286,7,2.8489463,0.2,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_374,NO,NA,NA
deca_Ag_06_Au_07_config_375,-12270.0654,-12271.93896,0.99644,0.18989,7,6,-0.99203846,-0.07631065,-2.53189539,-0.19476118,-15.814961,-1.216535,36,2.8328302,9,2.8683524,0.25,19,2.8234179,0.5278,8,2.8152244,0.2222,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_375,NO,NA,NA
deca_Ag_06_Au_07_config_376,-12269.8652,-12271.74215,0.99396,0.174,7,6,-0.79183846,-0.06091065,-2.33508539,-0.17962195,-15.618149,-1.201396,36,2.8437791,6,2.8730614,0.1667,22,2.8264549,0.6111,8,2.8694584,0.2222,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_376,NO,NA,NA
deca_Ag_06_Au_07_config_377,-12270.0682,-12271.83962,0.99772,0.20326,7,6,-0.99483846,-0.07652604,-2.43255539,-0.18711965,-15.715623,-1.208894,34,2.8233202,7,2.8242409,0.2059,20,2.8184867,0.5882,7,2.8362095,0.2059,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_377,NO,NA,NA
deca_Ag_06_Au_07_config_378,-12270.3582,-12272.23854,0.99715,0.19656,7,6,-1.28483846,-0.09883373,-2.83147539,-0.2178058,-16.114536,-1.23958,36,2.8335996,7,2.8711109,0.1944,23,2.8245296,0.6389,6,2.8246038,0.1667,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_378,Cs,0.8827,0.0939
deca_Ag_06_Au_07_config_379,-12269.7716,-12271.97553,0.9949,0.17905,7,6,-0.69823846,-0.05371065,-2.56846539,-0.19757426,-15.851534,-1.219349,36,2.8327658,8,2.8873551,0.2222,21,2.808825,0.5833,7,2.8422015,0.1944,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_379,NO,NA,NA
deca_Ag_06_Au_07_config_380,-12269.8025,-12271.59118,0.98946,0.15722,7,6,-0.72913846,-0.05608757,-2.18411539,-0.16800888,-15.467176,-1.189783,34,2.821862,6,2.8259022,0.1765,21,2.8186245,0.6176,7,2.8281105,0.2059,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_380,NO,NA,NA
deca_Ag_06_Au_07_config_381,-12269.91137,-12272.15688,1.05413,0.0498,7,6,-0.83800846,-0.06446219,-2.74981539,-0.21152426,-16.03288,-1.233298,33,2.8041036,6,2.786638,0.1818,20,2.7929575,0.6061,7,2.8509192,0.2121,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_381,NO,NA,NA
deca_Ag_06_Au_07_config_382,-12268.92982,-12269.76974,1.10028,1.52657,7,6,0.14354154,0.01104166,-0.36267539,-0.02789811,-13.645742,-1.049672,37,2.8441007,5,2.871485,0.1351,21,2.8307643,0.5676,11,2.8571143,0.2973,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_382,NO,NA,NA
deca_Ag_06_Au_07_config_383,-12269.6298,-12272.06841,0.99497,0.17951,7,6,-0.55643846,-0.04280296,-2.66134539,-0.20471888,-15.944411,-1.226493,37,2.8520265,10,2.9575179,0.2703,21,2.8226964,0.5676,6,2.7788603,0.1622,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_383,NO,NA,NA
deca_Ag_06_Au_07_config_384,-12270.0674,-12272.05109,0.9954,0.1822,7,6,-0.99403846,-0.0764645,-2.64402539,-0.20338657,-15.927091,-1.225161,35,2.8329608,9,2.9102824,0.2571,18,2.7891383,0.5143,8,2.8445716,0.2286,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_384,NO,NA,NA
deca_Ag_06_Au_07_config_385,-12270.0367,-12271.33723,0.99721,0.19713,7,6,-0.96333846,-0.07410296,-1.93016539,-0.14847426,-15.213234,-1.170249,38,2.8616903,10,2.8851743,0.2632,21,2.8512514,0.5526,7,2.8594573,0.1842,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_385,NO,NA,NA
deca_Ag_06_Au_07_config_386,-12270.2774,-12271.7429,0.99591,0.18574,7,6,-1.20403846,-0.09261834,-2.33583539,-0.17967965,-15.618895,-1.201453,35,2.8359463,10,2.9079633,0.2857,20,2.8102329,0.5714,5,2.7947621,0.1429,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_386,NO,NA,NA
deca_Ag_06_Au_07_config_387,-12269.9764,-12270.5694,0.99451,0.17677,7,6,-0.90303846,-0.0694645,-1.16233539,-0.08941041,-14.4454,-1.111185,38,2.8577547,10,2.801995,0.2632,18,2.869602,0.4737,10,2.8921895,0.2632,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_387,NO,NA,NA
deca_Ag_06_Au_07_config_388,-12270.1008,-12270.60022,0.99228,0.13989,7,6,-1.02743846,-0.07903373,-1.19315539,-0.09178118,-14.476223,-1.113556,37,2.8375328,9,2.8127632,0.2432,19,2.8319261,0.5135,9,2.8741391,0.2432,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_388,Cs,0.0799,0.0283
deca_Ag_06_Au_07_config_389,-12270.4039,-12272.15701,0.99296,0.16938,7,6,-1.33053846,-0.10234911,-2.74994539,-0.21153426,-16.033014,-1.233309,36,2.8406839,9,2.908906,0.25,20,2.8018975,0.5556,7,2.8637888,0.1944,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_389,NO,NA,NA
deca_Ag_06_Au_07_config_390,-12270.267,-12272.04892,0.99695,0.19453,7,6,-1.19363846,-0.09181834,-2.64185539,-0.20321965,-15.924923,-1.224994,36,2.8369861,9,2.8618946,0.25,19,2.8061175,0.5278,8,2.882273,0.2222,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_390,NO,NA,NA
deca_Ag_06_Au_07_config_391,-12270.4237,-12270.98565,0.99687,0.19373,7,6,-1.35033846,-0.10387219,-1.57858539,-0.12142965,-14.861649,-1.143204,37,2.8467004,8,2.7965534,0.2162,21,2.8309021,0.5676,8,2.938318,0.2162,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_391,NO,NA,NA
deca_Ag_06_Au_07_config_392,-12270.4955,-12271.82902,0.99795,0.20647,7,6,-1.42213846,-0.10939527,-2.42195539,-0.18630426,-15.705016,-1.208078,38,2.852891,9,2.8438959,0.2368,22,2.8418264,0.5789,7,2.8992305,0.1842,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_392,Cs,0.0138,0.0117
deca_Ag_06_Au_07_config_393,-12270.2233,-12270.70813,0.99862,0.21069,7,6,-1.14993846,-0.0884568,-1.30106539,-0.10008195,-14.584131,-1.121856,37,2.8379312,9,2.8021698,0.2432,19,2.8355956,0.5135,9,2.8786266,0.2432,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_393,Cs,0.0000,0.0003
deca_Ag_06_Au_07_config_394,-12270.5395,-12271.53029,0.99683,0.19344,7,6,-1.46613846,-0.11277988,-2.12322539,-0.16332503,-15.40629,-1.185099,38,2.8590014,8,2.8180594,0.2105,24,2.8380451,0.6316,6,2.9974124,0.1579,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_394,Cs,0.6152,0.0784
deca_Ag_06_Au_07_config_395,-12270.3367,-12271.53035,0.99676,0.19268,7,6,-1.26333846,-0.09717988,-2.12328539,-0.16332965,-15.406349,-1.185104,39,2.8698874,8,2.8124931,0.2051,24,2.8457994,0.6154,7,3.0180697,0.1795,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_395,NO,NA,NA
deca_Ag_06_Au_07_config_396,-12270.2567,-12270.77083,0.99551,0.18011,7,6,-1.18333846,-0.09102604,-1.36376539,-0.10490503,-14.64683,-1.126679,37,2.8397746,8,2.7762377,0.2162,21,2.8506851,0.5676,8,2.874671,0.2162,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_396,NO,NA,NA
deca_Ag_06_Au_07_config_397,-12270.3698,-12271.49775,0.99513,0.18041,7,6,-1.29643846,-0.09972604,-2.09068539,-0.16082195,-15.373752,-1.182596,34,2.8359296,7,2.8439596,0.2059,23,2.842499,0.6765,4,2.7841012,0.1176,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_397,NO,NA,NA
deca_Ag_06_Au_07_config_398,-12270.7116,-12271.62922,0.99713,0.19638,7,6,-1.63823846,-0.12601834,-2.22215539,-0.17093503,-15.505219,-1.192709,35,2.8340557,8,2.8478649,0.2286,22,2.8255129,0.6286,5,2.849551,0.1429,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_398,NO,NA,NA
deca_Ag_06_Au_07_config_399,-12269.5959,-12270.06119,2.99511,0.18206,7,6,-0.52253846,-0.04019527,-0.65412539,-0.05031734,-13.937193,-1.072092,37,2.8471408,6,2.8539016,0.1622,18,2.8139918,0.4865,13,2.889919,0.3514,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_399,Cs,0.1890,0.0435
deca_Ag_06_Au_07_config_400,-12269.8351,-12271.95251,0.99531,0.18157,7,6,-0.76173846,-0.05859527,-2.54544539,-0.19580349,-15.828511,-1.217578,36,2.8380322,6,2.7887466,0.1667,21,2.8417897,0.5833,9,2.8621237,0.25,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_400,NO,NA,NA
deca_Ag_06_Au_07_config_401,-12272.00414,-12272.00148,1,0.23404,7,6,-2.93077846,-0.2254445,-2.59441539,-0.19957041,-15.877484,-1.221345,36,2.8315628,8,2.8760564,0.2222,21,2.8204303,0.5833,7,2.8141086,0.1944,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_401,NO,NA,NA
deca_Ag_06_Au_07_config_402,-12269.9575,-12271.36435,0.9963,0.18871,7,6,-0.88413846,-0.06801065,-1.95728539,-0.15056041,-15.240351,-1.172335,35,2.8311539,5,2.8059533,0.1429,22,2.8061788,0.6286,8,2.9155841,0.2286,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_402,NO,NA,NA
deca_Ag_06_Au_07_config_403,-12269.9863,-12271.6005,0.99793,0.20604,7,6,-0.91293846,-0.07022604,-2.19343539,-0.1687258,-15.476504,-1.1905,33,2.8152173,8,2.8797987,0.2424,17,2.7745802,0.5152,8,2.8369892,0.2424,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_403,NO,NA,NA
deca_Ag_06_Au_07_config_404,-12270.9518,-12270.9518,0.99812,0.20905,7,6,-1.87843846,-0.14449527,-1.54473539,-0.1188258,-14.827804,-1.1406,34,2.8317206,6,2.9208906,0.1765,18,2.8058136,0.5294,10,2.8248518,0.2941,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_404,Cs,0.0396,0.0199
deca_Ag_06_Au_07_config_405,-12270.1364,-12272.43562,0.9989,0.22501,7,6,-1.06303846,-0.08177219,-3.02855539,-0.2329658,-16.311617,-1.25474,36,2.8350194,7,2.8547287,0.1944,21,2.8120294,0.5833,8,2.8781257,0.2222,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_405,NO,NA,NA
deca_Ag_06_Au_07_config_406,-12269.5862,-12270.04694,2.98801,0.15608,7,6,-0.51283846,-0.03944911,-0.63987539,-0.04922118,-13.922944,-1.070996,37,2.8462875,7,2.8336606,0.1892,16,2.8198345,0.4324,14,2.8828323,0.3784,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_406,C2v,0.1437,0.0379
deca_Ag_06_Au_07_config_407,-12270.0145,-12271.87741,0.99435,0.17598,7,6,-0.94113846,-0.07239527,-2.47034539,-0.19002657,-15.753406,-1.2118,36,2.8386045,9,2.8469691,0.25,17,2.8392611,0.4722,10,2.8299603,0.2778,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_407,NO,NA,NA
deca_Ag_06_Au_07_config_408,-12269.8942,-12270.5961,0.99603,0.18659,7,6,-0.82083846,-0.06314142,-1.18903539,-0.09146426,-14.472096,-1.113238,39,2.8795114,6,2.9746644,0.1538,20,2.8214297,0.5128,13,2.9249508,0.3333,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_408,NO,NA,NA
deca_Ag_06_Au_07_config_409,-12269.98875,-12271.71167,0.99976,0.12515,7,6,-0.91538846,-0.0704145,-2.30460539,-0.17727734,-15.587666,-1.199051,34,2.817205,7,2.7890198,0.2059,18,2.7967012,0.5294,9,2.880136,0.2647,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_409,NO,NA,NA
deca_Ag_06_Au_07_config_410,-12270.15101,-12272.15881,1.0009,0.18147,7,6,-1.07764846,-0.08289604,-2.75174539,-0.21167272,-16.034814,-1.233447,36,2.83746,5,2.8291345,0.1389,23,2.8414047,0.6389,8,2.8313198,0.2222,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_410,C2,0.0521,0.0228
deca_Ag_06_Au_07_config_411,-12270.2212,-12270.7727,0.99274,0.16847,7,6,-1.14783846,-0.08829527,-1.36563539,-0.10504888,-14.648701,-1.126823,37,2.8596995,4,2.9865761,0.1081,22,2.7887347,0.5946,11,2.955493,0.2973,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_411,NO,NA,NA
deca_Ag_06_Au_07_config_412,-12269.942,-12270.42248,0.99024,0.15895,7,6,-0.86863846,-0.06681834,-1.01541539,-0.07810888,-14.298479,-1.099883,37,2.8504076,5,2.9267633,0.1351,20,2.7980161,0.5405,12,2.9059114,0.3243,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_412,C2v,0.0000,0.0004
deca_Ag_06_Au_07_config_413,-12270.1576,-12271.17531,0.99403,0.17432,7,6,-1.08423846,-0.08340296,-1.76824539,-0.13601888,-15.051308,-1.157793,42,2.9034832,6,2.9935825,0.1429,24,2.8309669,0.5714,12,3.0034678,0.2857,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_413,C3i,0.1656,0.0407
deca_Ag_06_Au_07_config_414,-12270.2619,-12270.78474,0.99716,0.19568,7,6,-1.18853846,-0.09142604,-1.37767539,-0.10597503,-14.66074,-1.127749,37,2.8510091,3,2.8396008,0.0811,24,2.8127508,0.6486,10,2.9462521,0.2703,Deca,6,7,Ag_06,deca_Ag_06_Au_07_config_414,C2,0.1398,0.0374
deca_Ag_07_Au_06_config_301,-12362.9369,-12363.39675,2.88001,0.08261,6,7,-0.59916154,-0.04608935,-0.71061462,-0.05466266,-14.849745,-1.142288,37,2.8467135,8,2.8444202,0.2162,19,2.8163919,0.5135,10,2.9061592,0.2703,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_301,Cs,0.3067,0.0554
deca_Ag_07_Au_06_config_302,-12363.1071,-12363.57244,0.99523,0.04453,6,7,-0.76936154,-0.05918166,-0.88630462,-0.06817728,-15.025435,-1.155803,37,2.8483465,7,2.8620226,0.1892,21,2.8120041,0.5676,9,2.9225066,0.2432,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_302,Cs,0.0000,0.0001
deca_Ag_07_Au_06_config_303,-12363.0982,-12363.61726,0.99594,0.18502,6,7,-0.76046154,-0.05849704,-0.93112462,-0.07162497,-15.070263,-1.159251,37,2.8501577,8,2.8700914,0.2162,19,2.8028469,0.5135,10,2.9240997,0.2703,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_303,NO,NA,NA
deca_Ag_07_Au_06_config_304,-12363.348,-12364.65792,0.99537,0.18191,6,7,-1.01026154,-0.07771243,-1.97178462,-0.15167574,-16.110918,-1.239301,38,2.8631933,9,2.8438869,0.2368,22,2.8607302,0.5789,7,2.8957577,0.1842,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_304,NO,NA,NA
deca_Ag_07_Au_06_config_305,-12363.3038,-12364.77759,0.9976,0.20168,6,7,-0.96606154,-0.07431243,-2.09145462,-0.16088112,-16.230591,-1.248507,38,2.8632817,11,2.8784585,0.2895,20,2.8396342,0.5263,7,2.9069939,0.1842,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_305,NO,NA,NA
deca_Ag_07_Au_06_config_306,-12363.2377,-12364.91398,0.99385,0.17341,6,7,-0.89996154,-0.06922781,-2.22784462,-0.17137266,-16.366975,-1.258998,34,2.8186474,11,2.8412461,0.3235,19,2.8077271,0.5588,4,2.808372,0.1176,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_306,NO,NA,NA
deca_Ag_07_Au_06_config_307,-12363.383,-12363.91758,0.99771,0.20298,6,7,-1.04526154,-0.08040473,-1.23144462,-0.09472651,-15.370578,-1.182352,37,2.8537138,6,2.858464,0.1622,23,2.8054023,0.6216,8,2.9890466,0.2162,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_307,NO,NA,NA
deca_Ag_07_Au_06_config_308,-12363.4165,-12365.47122,0.99315,0.1702,6,7,-1.07876154,-0.08298166,-2.78508462,-0.21423728,-16.92422,-1.301863,37,2.8443615,11,2.8665273,0.2973,22,2.8404851,0.5946,4,2.8047228,0.1081,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_308,NO,NA,NA
deca_Ag_07_Au_06_config_309,-12362.6293,-12362.97297,2.99856,0.1481,6,7,-0.29156154,-0.02242781,-0.28683462,-0.0220642,-14.425974,-1.10969,37,2.8510213,11,2.8718939,0.2973,14,2.8039353,0.3784,12,2.8868196,0.3243,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_309,Cs,1.2398,0.1113
deca_Ag_07_Au_06_config_310,-12362.89733,-12364.88038,1.00047,0.10583,6,7,-0.55959154,-0.0430455,-2.19424462,-0.16878805,-16.333381,-1.256414,35,2.8278327,12,2.806572,0.3429,14,2.8504016,0.4,9,2.8210738,0.2571,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_310,NO,NA,NA
deca_Ag_07_Au_06_config_311,-12362.83394,-12364.93581,0.99731,0.14837,6,7,-0.49620154,-0.03816935,-2.24967462,-0.17305189,-16.38881,-1.260678,34,2.812053,8,2.828968,0.2353,19,2.7906682,0.5588,7,2.8507631,0.2059,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_311,NO,NA,NA
deca_Ag_07_Au_06_config_312,-12363.1028,-12365.08375,0.99612,0.18732,6,7,-0.76506154,-0.05885089,-2.39761462,-0.18443189,-16.536746,-1.272057,34,2.8139622,9,2.8055203,0.2647,18,2.8206573,0.5294,7,2.8076015,0.2059,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_312,NO,NA,NA
