NAME,E_KS (1st),E_Free,Spin,Gap,N_Au,N_Ag,DE1stStep,DE1stSteppa,EEFinal,EEFinalpa,DE_Bulk,DE_Bulk_peratom,NBONDS,AVBONDLEN,NAGAGBONDS,AVAGAGBONDLEN,AGAGRATIO,NAGAUBONDS,AVAGAUBONDLEN,AGAURATIO,NAUAUBONDS,AVAUAUBONDLEN,AUAURATIO,Type,Schoenflies symbol,CSM,RMS,Schoenflies symbol T
Ag_06_Au_07_BBP_config_593.xyz,-12270.1556,-12272.1189,0.991,0.16314,7,6,-0.9983,-0.0768,-1.4853,-0.1143,-15.995,-1.2304,34,2.8178,6,2.8546,0.1765,21,2.7896,0.6176,7,2.8708,0.2059,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_594.xyz,-12269.9037,-12271.6459,0.997,0.20005,7,6,-0.7464,-0.0574,-1.0123,-0.0779,-15.522,-1.194,34,2.82,5,2.817,0.1471,21,2.797,0.6176,8,2.8824,0.2353,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_595.xyz,-12269.9447,-12271.6532,0.997,0.19759,7,6,-0.7874,-0.0606,-1.0196,-0.0784,-15.529,-1.1946,34,2.8182,5,2.8092,0.1471,21,2.8051,0.6176,8,2.8582,0.2353,BBP,NO,,,C2
Ag_06_Au_07_BBP_config_596.xyz,-12270.015,-12271.8306,0.997,0.19077,7,6,-0.8577,-0.066,-1.197,-0.0921,-15.707,-1.2082,34,2.8153,5,2.8294,0.1471,22,2.8055,0.6471,7,2.8358,0.2059,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_597.xyz,-12269.6428,-12271.3582,0.995,0.18169,7,6,-0.4855,-0.0373,-0.7247,-0.0557,-15.234,-1.1719,33,2.8128,6,2.8236,0.1818,18,2.7922,0.5455,9,2.8466,0.2727,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_598.xyz,-12269.9125,-12271.641,0.99,0.16027,7,6,-0.7552,-0.0581,-1.0074,-0.0775,-15.517,-1.1936,33,2.8098,4,2.8096,0.1212,22,2.7894,0.6667,7,2.8739,0.2121,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_599.xyz,-12269.8862,-12271.6,0.991,0.16061,7,6,-0.7289,-0.0561,-0.9664,-0.0743,-15.476,-1.1905,33,2.81,5,2.8137,0.1515,20,2.7963,0.6061,8,2.8421,0.2424,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_600.xyz,-12269.8736,-12271.5644,0.995,0.17793,7,6,-0.7163,-0.0551,-0.9308,-0.0716,-15.44,-1.1877,34,2.82,5,2.8096,0.1471,20,2.7963,0.5882,9,2.8783,0.2647,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_601.xyz,-12269.632,-12271.3174,0.997,0.19075,7,6,-0.4747,-0.0365,-0.6838,-0.0526,-15.193,-1.1687,34,2.8156,5,2.7972,0.1471,18,2.796,0.5294,11,2.8559,0.3235,BBP,NO,,,Cs
Ag_06_Au_07_BBP_config_602.xyz,-12269.8855,-12271.825,0.993,0.16999,7,6,-0.7282,-0.056,-1.1914,-0.0916,-15.701,-1.2078,33,2.8074,8,2.8372,0.2424,17,2.7985,0.5152,8,2.7966,0.2424,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_603.xyz,-12270.0624,-12271.9293,0.99,0.15964,7,6,-0.9051,-0.0696,-1.2957,-0.0997,-15.805,-1.2158,34,2.8146,8,2.8172,0.2353,18,2.8185,0.5294,8,2.8034,0.2353,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_604.xyz,-12269.6762,-12271.5852,0.991,0.16246,7,6,-0.5189,-0.0399,-0.9516,-0.0732,-15.461,-1.1893,33,2.8083,9,2.8173,0.2727,14,2.8113,0.4242,10,2.796,0.303,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_605.xyz,-12269.9495,-12271.3975,0.994,0.17629,7,6,-0.7922,-0.0609,-0.7639,-0.0588,-15.273,-1.1749,33,2.809,7,2.8011,0.2121,16,2.7986,0.4848,10,2.8313,0.303,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_606.xyz,-12269.9748,-12271.9614,0.995,0.17921,7,6,-0.8175,-0.0629,-1.3278,-0.1021,-15.837,-1.2183,34,2.8146,7,2.8097,0.2059,19,2.81,0.5588,8,2.83,0.2353,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_607.xyz,-12269.4256,-12271.2135,0.994,0.17402,7,6,-0.2683,-0.0206,-0.5799,-0.0446,-15.089,-1.1607,34,2.818,10,2.8104,0.2941,11,2.8157,0.3235,13,2.8259,0.3824,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_608.xyz,-12269.9236,-12271.5197,0.994,0.17447,7,6,-0.7663,-0.0589,-0.8861,-0.0682,-15.396,-1.1843,34,2.8231,6,2.8309,0.1765,18,2.7844,0.5294,10,2.888,0.2941,BBP,NO,,,C2
Ag_06_Au_07_BBP_config_609.xyz,-12269.7553,-12271.4347,0.995,0.18003,7,6,-0.598,-0.046,-0.8011,-0.0616,-15.311,-1.1777,34,2.819,8,2.8194,0.2353,16,2.8155,0.4706,10,2.8243,0.2941,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_610.xyz,-12270.0101,-12271.71,0.994,0.17556,7,6,-0.8528,-0.0656,-1.0764,-0.0828,-15.586,-1.1989,34,2.8218,6,2.8475,0.1765,20,2.7985,0.5882,8,2.861,0.2353,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_611.xyz,-12269.6095,-12271.3689,0.996,0.18367,7,6,-0.4522,-0.0348,-0.7353,-0.0566,-15.245,-1.1727,34,2.8166,7,2.8168,0.2059,16,2.8019,0.4706,11,2.8381,0.3235,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_612.xyz,-12270.1664,-12272.0656,0.991,0.16365,7,6,-1.0091,-0.0776,-1.432,-0.1102,-15.942,-1.2263,34,2.8103,7,2.8038,0.2059,20,2.8114,0.5882,7,2.8133,0.2059,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_613.xyz,-12269.7323,-12271.4059,0.994,0.17525,7,6,-0.575,-0.0442,-0.7723,-0.0594,-15.282,-1.1755,34,2.8195,8,2.787,0.2353,16,2.8379,0.4706,10,2.8162,0.2941,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_614.xyz,-12270.0598,-12271.7722,0.992,0.16469,7,6,-0.9025,-0.0694,-1.1386,-0.0876,-15.648,-1.2037,34,2.8203,6,2.8036,0.1765,20,2.8118,0.5882,8,2.8542,0.2353,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_615.xyz,-12269.9944,-12271.613,0.997,0.19265,7,6,-0.8371,-0.0644,-0.9794,-0.0753,-15.489,-1.1915,34,2.8171,6,2.7906,0.1765,18,2.7993,0.5294,10,2.865,0.2941,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_616.xyz,-12270.0626,-12271.6878,0.996,0.18695,7,6,-0.9053,-0.0696,-1.0542,-0.0811,-15.564,-1.1972,35,2.83,6,2.7988,0.1714,19,2.815,0.5429,10,2.8773,0.2857,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_617.xyz,-12269.7985,-12271.4744,0.994,0.17559,7,6,-0.6412,-0.0493,-0.8408,-0.0647,-15.35,-1.1808,34,2.8188,6,2.8081,0.1765,18,2.804,0.5294,10,2.852,0.2941,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_618.xyz,-12269.8773,-12271.7919,0.992,0.16474,7,6,-0.72,-0.0554,-1.1584,-0.0891,-15.668,-1.2052,34,2.8144,7,2.7881,0.2059,18,2.8222,0.5294,9,2.8194,0.2647,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_619.xyz,-12270.1497,-12271.7533,0.994,0.17427,7,6,-0.9924,-0.0763,-1.1197,-0.0861,-15.629,-1.2023,34,2.8205,5,2.7946,0.1471,21,2.8004,0.6176,8,2.8896,0.2353,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_620.xyz,-12269.7192,-12271.4936,0.992,0.16397,7,6,-0.5619,-0.0432,-0.86,-0.0662,-15.37,-1.1823,35,2.8298,7,2.8299,0.2,18,2.8217,0.5143,10,2.8441,0.2857,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_621.xyz,-12269.8922,-12271.5918,0.996,0.1878,7,6,-0.7349,-0.0565,-0.9582,-0.0737,-15.468,-1.1898,34,2.8177,5,2.8082,0.1471,20,2.7974,0.5882,9,2.868,0.2647,BBP,NO,,,C2
Ag_06_Au_07_BBP_config_622.xyz,-12269.9546,-12271.6696,0.995,0.17899,7,6,-0.7973,-0.0613,-1.036,-0.0797,-15.546,-1.1958,34,2.8264,8,2.829,0.2353,15,2.7663,0.4412,11,2.9067,0.3235,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_623.xyz,-12269.6284,-12271.0771,0.993,0.16768,7,6,-0.4711,-0.0362,-0.4435,-0.0341,-14.953,-1.1502,34,2.8269,9,2.8223,0.2647,11,2.7725,0.3235,14,2.8727,0.4118,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_624.xyz,-12270.2149,-12271.85,0.997,0.19709,7,6,-1.0576,-0.0814,-1.2164,-0.0936,-15.726,-1.2097,34,2.8155,6,2.8032,0.1765,20,2.8068,0.5882,8,2.8464,0.2353,BBP,NO,,,C2
Ag_06_Au_07_BBP_config_625.xyz,-12269.7819,-12271.8639,0.995,0.17744,7,6,-0.6246,-0.048,-1.2303,-0.0946,-15.74,-1.2108,34,2.8112,8,2.7984,0.2353,17,2.8115,0.5,9,2.8221,0.2647,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_626.xyz,-12269.9935,-12271.9523,0.998,0.20748,7,6,-0.8362,-0.0643,-1.3187,-0.1014,-15.828,-1.2176,36,2.8431,7,2.8492,0.1944,20,2.8166,0.5556,9,2.8973,0.25,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_627.xyz,-12269.945,-12271.7153,0.99,0.15929,7,6,-0.7877,-0.0606,-1.0817,-0.0832,-15.591,-1.1993,34,2.8235,8,2.8501,0.2353,18,2.8165,0.5294,8,2.8125,0.2353,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_628.xyz,-12269.9245,-12271.6204,0.993,0.16927,7,6,-0.7672,-0.059,-0.9868,-0.0759,-15.496,-1.192,34,2.822,7,2.8086,0.2059,18,2.8124,0.5294,9,2.8514,0.2647,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_629.xyz,-12269.6208,-12271.3757,0.995,0.17755,7,6,-0.4635,-0.0357,-0.7421,-0.0571,-15.252,-1.1732,35,2.8321,7,2.8147,0.2,16,2.8144,0.4571,12,2.8658,0.3429,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_630.xyz,-12270.1698,-12271.7975,0.996,0.18219,7,6,-1.0125,-0.0779,-1.1639,-0.0895,-15.674,-1.2057,34,2.8168,5,2.7782,0.1471,21,2.8129,0.6176,8,2.8511,0.2353,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_631.xyz,-12269.932,-12271.7253,0.995,0.17678,7,6,-0.7747,-0.0596,-1.0917,-0.084,-15.601,-1.2001,34,2.82,6,2.8313,0.1765,20,2.812,0.5882,8,2.8317,0.2353,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_632.xyz,-12270.02,-12271.9049,0.997,0.19959,7,6,-0.8627,-0.0664,-1.2713,-0.0978,-15.781,-1.2139,34,2.8156,7,2.8419,0.2059,20,2.8156,0.5882,7,2.7891,0.2059,BBP,NO,,,C2
Ag_06_Au_07_BBP_config_633.xyz,-12270.046,-12271.9004,0.998,0.20373,7,6,-0.8887,-0.0684,-1.2668,-0.0974,-15.776,-1.2136,35,2.8289,9,2.8594,0.2571,18,2.821,0.5143,8,2.8126,0.2286,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_634.xyz,-12269.8846,-12271.559,0.994,0.17509,7,6,-0.7273,-0.0559,-0.9254,-0.0712,-15.435,-1.1873,34,2.8204,7,2.8254,0.2059,17,2.7986,0.5,10,2.854,0.2941,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_635.xyz,-12269.8723,-12271.5102,0.996,0.18902,7,6,-0.715,-0.055,-0.8766,-0.0674,-15.386,-1.1836,34,2.8174,7,2.8144,0.2059,17,2.808,0.5,10,2.8356,0.2941,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_636.xyz,-12270.1377,-12271.8302,0.996,0.19033,7,6,-0.9804,-0.0754,-1.1966,-0.092,-15.706,-1.2082,33,2.8061,7,2.8379,0.2121,19,2.7897,0.5758,7,2.8187,0.2121,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_637.xyz,-12269.8073,-12271.4599,0.997,0.19386,7,6,-0.65,-0.05,-0.8263,-0.0636,-15.336,-1.1797,34,2.8203,7,2.7976,0.2059,16,2.8153,0.4706,11,2.8419,0.3235,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_638.xyz,-12270.019,-12271.8934,0.996,0.18454,7,6,-0.8617,-0.0663,-1.2598,-0.0969,-15.769,-1.213,34,2.82,6,2.8751,0.1765,20,2.7823,0.5882,8,2.873,0.2353,BBP,NO,,,C2h
Ag_06_Au_07_BBP_config_639.xyz,-12269.935,-12271.6321,0.994,0.17375,7,6,-0.7777,-0.0598,-0.9985,-0.0768,-15.508,-1.1929,34,2.8252,7,2.8525,0.2059,18,2.7985,0.5294,9,2.8572,0.2647,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_640.xyz,-12269.893,-12271.5588,0.994,0.17377,7,6,-0.7357,-0.0566,-0.9252,-0.0712,-15.435,-1.1873,34,2.8247,7,2.8449,0.2059,18,2.8092,0.5294,9,2.84,0.2647,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_641.xyz,-12269.74,-12271.438,0.994,0.17496,7,6,-0.5827,-0.0448,-0.8045,-0.0619,-15.314,-1.178,34,2.8198,6,2.8288,0.1765,18,2.8078,0.5294,10,2.836,0.2941,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_642.xyz,-12270.1221,-12272.1056,0.997,0.19089,7,6,-0.9648,-0.0742,-1.4721,-0.1132,-15.982,-1.2294,34,2.8179,6,2.8474,0.1765,22,2.8144,0.6471,6,2.8011,0.1765,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_643.xyz,-12269.9273,-12271.6047,0.995,0.17943,7,6,-0.77,-0.0592,-0.9711,-0.0747,-15.481,-1.1908,34,2.8215,5,2.8866,0.1471,22,2.7979,0.6471,7,2.8493,0.2059,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_644.xyz,-12269.9522,-12271.677,0.993,0.16875,7,6,-0.7949,-0.0611,-1.0434,-0.0803,-15.553,-1.1964,34,2.8224,5,2.8462,0.1471,22,2.8073,0.6471,7,2.8532,0.2059,BBP,NO,,,C2h
Ag_06_Au_07_BBP_config_645.xyz,-12270.0415,-12271.8325,0.995,0.18017,7,6,-0.8842,-0.068,-1.1989,-0.0922,-15.709,-1.2083,34,2.8163,6,2.8431,0.1765,20,2.7949,0.5882,8,2.8498,0.2353,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_646.xyz,-12269.8007,-12271.4236,0.997,0.19131,7,6,-0.6434,-0.0495,-0.79,-0.0608,-15.3,-1.1769,34,2.817,7,2.7902,0.2059,16,2.8147,0.4706,11,2.8374,0.3235,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_647.xyz,-12269.7721,-12271.5341,0.996,0.18766,7,6,-0.6148,-0.0473,-0.9005,-0.0693,-15.41,-1.1854,34,2.8189,5,2.8584,0.1471,20,2.7884,0.5882,9,2.8647,0.2647,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_648.xyz,-12269.7865,-12271.7645,0.995,0.17847,7,6,-0.6292,-0.0484,-1.1309,-0.087,-15.64,-1.2031,34,2.8201,5,2.7583,0.1471,21,2.833,0.6176,8,2.8246,0.2353,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_649.xyz,-12270.0763,-12271.7425,0.994,0.1759,7,6,-0.919,-0.0707,-1.1089,-0.0853,-15.618,-1.2014,35,2.8319,5,2.8134,0.1429,22,2.8284,0.6286,8,2.8533,0.2286,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_650.xyz,-12269.8768,-12271.6905,0.993,0.16962,7,6,-0.7195,-0.0553,-1.0569,-0.0813,-15.566,-1.1974,35,2.831,5,2.879,0.1429,22,2.7947,0.6286,8,2.9008,0.2286,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_651.xyz,-12269.8398,-12271.5817,0.993,0.17025,7,6,-0.6825,-0.0525,-0.9481,-0.0729,-15.458,-1.1891,35,2.8319,5,2.7964,0.1429,21,2.833,0.6,9,2.8489,0.2571,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_652.xyz,-12270.0978,-12271.4958,0.997,0.19924,7,6,-0.9405,-0.0723,-0.8622,-0.0663,-15.372,-1.1824,33,2.8129,8,2.8002,0.2424,15,2.798,0.4545,10,2.8454,0.303,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_653.xyz,-12269.7177,-12271.3295,0.996,0.18935,7,6,-0.5604,-0.0431,-0.6959,-0.0535,-15.205,-1.1697,35,2.8297,9,2.8212,0.2571,13,2.8129,0.3714,13,2.8524,0.3714,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_654.xyz,-12269.9832,-12271.5734,0.991,0.16355,7,6,-0.8259,-0.0635,-0.9398,-0.0723,-15.449,-1.1884,35,2.8326,8,2.8379,0.2286,17,2.8237,0.4857,10,2.8437,0.2857,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_655.xyz,-12269.9024,-12271.3046,0.996,0.18384,7,6,-0.7451,-0.0573,-0.671,-0.0516,-15.181,-1.1677,36,2.8406,8,2.8174,0.2222,16,2.8339,0.4444,12,2.8648,0.3333,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_656.xyz,-12269.9315,-12271.3381,0.997,0.19103,7,6,-0.7742,-0.0596,-0.7045,-0.0542,-15.214,-1.1703,36,2.8434,8,2.8118,0.2222,16,2.8369,0.4444,12,2.8732,0.3333,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_657.xyz,-12269.7187,-12271.373,0.995,0.18124,7,6,-0.5614,-0.0432,-0.7394,-0.0569,-15.249,-1.173,34,2.8177,8,2.8282,0.2353,14,2.7978,0.4118,12,2.834,0.3529,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_658.xyz,-12269.9152,-12271.5582,0.994,0.17189,7,6,-0.7579,-0.0583,-0.9246,-0.0711,-15.434,-1.1872,33,2.8075,9,2.7956,0.2727,14,2.8195,0.4242,10,2.8015,0.303,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_659.xyz,-12270.1469,-12271.7281,0.994,0.17525,7,6,-0.9896,-0.0761,-1.0945,-0.0842,-15.604,-1.2003,34,2.8209,7,2.8472,0.2059,18,2.7924,0.5294,9,2.8574,0.2647,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_660.xyz,-12269.7702,-12271.4099,0.995,0.18094,7,6,-0.6129,-0.0471,-0.7763,-0.0597,-15.286,-1.1758,34,2.8192,7,2.8104,0.2059,15,2.7919,0.4412,12,2.8583,0.3529,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_661.xyz,-12269.9113,-12271.5793,0.995,0.17756,7,6,-0.754,-0.058,-0.9458,-0.0728,-15.455,-1.1889,33,2.8135,7,2.8229,0.2121,17,2.8129,0.5152,9,2.8073,0.2727,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_662.xyz,-12270.1007,-12271.6826,0.997,0.19181,7,6,-0.9434,-0.0726,-1.049,-0.0807,-15.559,-1.1968,34,2.8164,7,2.8243,0.2059,18,2.8081,0.5294,9,2.8269,0.2647,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_663.xyz,-12270.1406,-12271.5128,0.994,0.17556,7,6,-0.9833,-0.0756,-0.8792,-0.0676,-15.389,-1.1838,33,2.809,6,2.7884,0.1818,18,2.8071,0.5455,9,2.8264,0.2727,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_664.xyz,-12269.944,-12271.6772,0.993,0.1699,7,6,-0.7867,-0.0605,-1.0437,-0.0803,-15.553,-1.1964,34,2.8239,6,2.8279,0.1765,19,2.8041,0.5588,9,2.8632,0.2647,BBP,NO,,,C2h
Ag_06_Au_07_BBP_config_665.xyz,-12269.9318,-12271.5641,0.995,0.18278,7,6,-0.7745,-0.0596,-0.9305,-0.0716,-15.44,-1.1877,35,2.8324,6,2.8229,0.1714,18,2.8026,0.5143,11,2.8865,0.3143,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_666.xyz,-12270.0957,-12271.757,0.994,0.17311,7,6,-0.9384,-0.0722,-1.1234,-0.0864,-15.633,-1.2025,34,2.8212,5,2.7835,0.1471,21,2.8289,0.6176,8,2.8244,0.2353,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_667.xyz,-12270.2985,-12271.9659,0.997,0.1919,7,6,-1.1412,-0.0878,-1.3323,-0.1025,-15.842,-1.2186,34,2.8211,5,2.8526,0.1471,22,2.7874,0.6471,7,2.9047,0.2059,BBP,NO,,,C2
Ag_06_Au_07_BBP_config_668.xyz,-12270.1404,-12271.7764,0.996,0.18664,7,6,-0.9831,-0.0756,-1.1428,-0.0879,-15.652,-1.204,34,2.8168,5,2.8237,0.1471,21,2.8072,0.6176,8,2.8375,0.2353,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_669.xyz,-12270.2481,-12271.9314,0.994,0.17553,7,6,-1.0908,-0.0839,-1.2978,-0.0998,-15.807,-1.216,34,2.8245,5,2.8399,0.1471,21,2.784,0.6176,8,2.9212,0.2353,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_670.xyz,-12269.9535,-12271.61,0.996,0.18787,7,6,-0.7962,-0.0612,-0.9764,-0.0751,-15.486,-1.1912,34,2.8184,6,2.8085,0.1765,19,2.815,0.5588,9,2.8321,0.2647,BBP,NO,,,C2
Ag_06_Au_07_BBP_config_671.xyz,-12270.1722,-12271.8364,0.989,0.15721,7,6,-1.0149,-0.0781,-1.2028,-0.0925,-15.712,-1.2086,34,2.8188,4,2.8212,0.1176,22,2.7838,0.6471,8,2.9139,0.2353,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_672.xyz,-12270.1452,-12271.8162,0.996,0.18442,7,6,-0.9878,-0.076,-1.1827,-0.091,-15.692,-1.2071,34,2.8195,5,2.8517,0.1471,22,2.803,0.6471,7,2.8481,0.2059,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_673.xyz,-12270.0833,-12271.7513,0.995,0.18076,7,6,-0.9259,-0.0712,-1.1177,-0.086,-15.627,-1.2021,34,2.8199,5,2.8335,0.1471,22,2.8086,0.6471,7,2.8458,0.2059,BBP,NO,,,C2h
Ag_06_Au_07_BBP_config_674.xyz,-12269.9967,-12271.719,0.997,0.20256,7,6,-0.8394,-0.0646,-1.0855,-0.0835,-15.595,-1.1996,34,2.8174,4,2.8117,0.1176,22,2.8084,0.6471,8,2.8452,0.2353,BBP,NO,,,C2h
Ag_06_Au_07_BBP_config_675.xyz,-12270.0072,-12271.6484,0.993,0.16947,7,6,-0.8499,-0.0654,-1.0148,-0.0781,-15.524,-1.1942,34,2.8199,5,2.7991,0.1471,20,2.7985,0.5882,9,2.8788,0.2647,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_676.xyz,-12269.8879,-12271.6182,0.994,0.17267,7,6,-0.7306,-0.0562,-0.9846,-0.0757,-15.494,-1.1919,34,2.8205,4,2.8073,0.1176,21,2.8011,0.6176,9,2.8717,0.2647,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_677.xyz,-12270.2002,-12271.6358,0.998,0.2064,7,6,-1.0429,-0.0802,-1.0022,-0.0771,-15.512,-1.1932,34,2.8218,7,2.813,0.2059,18,2.8102,0.5294,9,2.8517,0.2647,BBP,NO,,,C2v
Ag_06_Au_07_BBP_config_678.xyz,-12269.89,-12271.3214,0.997,0.19725,7,6,-0.7326,-0.0564,-0.6878,-0.0529,-15.197,-1.169,34,2.8208,8,2.8054,0.2353,15,2.8261,0.4412,11,2.8247,0.3235,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_679.xyz,-12270.1701,-12271.7459,0.996,0.17716,7,6,-1.0127,-0.0779,-1.1123,-0.0856,-15.622,-1.2017,34,2.8215,7,2.8676,0.2059,18,2.7844,0.5294,9,2.8596,0.2647,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_680.xyz,-12270.1024,-12271.6946,0.997,0.19314,7,6,-0.9451,-0.0727,-1.061,-0.0816,-15.571,-1.1977,34,2.8166,7,2.8292,0.2059,18,2.8029,0.5294,9,2.8343,0.2647,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_681.xyz,-12270.116,-12271.5053,0.996,0.1839,7,6,-0.9587,-0.0737,-0.8717,-0.0671,-15.381,-1.1832,35,2.8327,6,2.8168,0.1714,20,2.8392,0.5714,9,2.8288,0.2571,BBP,NO,,,C2
Ag_06_Au_07_BBP_config_682.xyz,-12269.9809,-12271.5882,0.996,0.18228,7,6,-0.8235,-0.0633,-0.9546,-0.0734,-15.464,-1.1896,34,2.8162,6,2.8111,0.1765,18,2.8064,0.5294,10,2.8371,0.2941,BBP,NO,,,C2h
Ag_06_Au_07_BBP_config_683.xyz,-12269.9153,-12271.3088,0.997,0.18673,7,6,-0.7579,-0.0583,-0.6752,-0.0519,-15.185,-1.1681,34,2.8221,7,2.799,0.2059,16,2.8176,0.4706,11,2.8432,0.3235,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_684.xyz,-12270.1694,-12271.7324,0.994,0.16824,7,6,-1.012,-0.0778,-1.0988,-0.0845,-15.608,-1.2006,34,2.8183,5,2.8206,0.1471,20,2.7904,0.5882,9,2.8792,0.2647,BBP,NO,,,C2
Ag_06_Au_07_BBP_config_685.xyz,-12269.8604,-12271.4772,0.995,0.17974,7,6,-0.703,-0.0541,-0.8436,-0.0649,-15.353,-1.181,34,2.8165,6,2.7966,0.1765,17,2.7996,0.5,11,2.8534,0.3235,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_686.xyz,-12270.029,-12271.7449,0.995,0.18078,7,6,-0.8717,-0.0671,-1.1113,-0.0855,-15.621,-1.2016,34,2.8221,5,2.8557,0.1471,21,2.7937,0.6176,8,2.8759,0.2353,BBP,NO,,,C2h
Ag_06_Au_07_BBP_config_687.xyz,-12270.0772,-12271.6681,0.996,0.18923,7,6,-0.9199,-0.0708,-1.0345,-0.0796,-15.544,-1.1957,35,2.8277,6,2.7922,0.1714,19,2.8219,0.5429,10,2.86,0.2857,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_688.xyz,-12270.1435,-12271.5368,0.997,0.19074,7,6,-0.9862,-0.0759,-0.9032,-0.0695,-15.413,-1.1856,35,2.8312,6,2.8008,0.1714,19,2.8168,0.5429,10,2.8769,0.2857,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_689.xyz,-12270.0002,-12271.6408,0.997,0.1909,7,6,-0.8429,-0.0648,-1.0072,-0.0775,-15.517,-1.1936,34,2.8225,6,2.8636,0.1765,19,2.8002,0.5588,9,2.8422,0.2647,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_690.xyz,-12270.0221,-12271.6522,0.996,0.18872,7,6,-0.8648,-0.0665,-1.0186,-0.0784,-15.528,-1.1945,35,2.8294,5,2.8113,0.1429,20,2.8135,0.5714,10,2.8704,0.2857,BBP,NO,,,NO
Ag_06_Au_07_BBP_config_691.xyz,-12270.0011,-12271.3912,0.996,0.18804,7,6,-0.8438,-0.0649,-0.7576,-0.0583,-15.267,-1.1744,33,2.8125,5,2.7875,0.1515,19,2.8137,0.5758,9,2.824,0.2727,BBP,NO,,,NO
